"AU_s_Dol10_part2" "AU_s_Dol10" "AU_s_Dol11_part2" "AU_s_Dol11" "AU_s_Dol12_part2" "AU_s_Dol12" "AU_s_Dol13_part2" "AU_s_Dol13" "AU_s_Dol14_part2" "AU_s_Dol14" "AU_s_Dol15_part2" "AU_s_Dol15" "AU_s_Dol16_part2" "AU_s_Dol16" "AU_s_Dol17_part2" "AU_s_Dol17" "AU_s_Dol18_part2" "AU_s_Dol18" "AU_s_Dol19_part2" "AU_s_Dol19" "AU_s_Dol2_part2" "AU_s_Dol2" "AU_s_Dol20_part2" "AU_s_Dol20" "AU_s_Dol21_part2" "AU_s_Dol21" "AU_s_Dol22_part2" "AU_s_Dol22" "AU_s_Dol23_part2" "AU_s_Dol23" "AU_s_Dol24_part2" "AU_s_Dol24" "AU_s_Dol3_part2" "AU_s_Dol3" "AU_s_Dol4_part2" "AU_s_Dol4" "AU_s_Dol5_part2" "AU_s_Dol5" "AU_s_Dol6_part2" "AU_s_Dol6" "AU_s_Dol7_part2" "AU_s_Dol7" "AU_s_Dol8_part2" "AU_s_Dol8" "AU_s_Dol9_part2" "AU_s_Dol9" "CAE_s_15" "CAE_s_150" "CAE_s_154" "CAE_s_157" "CAE_s_158" "CAE_s_16" "CAE_s_160" "CAE_s_166" "CAE_s_180" "CAE_s_188" "CAE_s_192" "CAE_s_199" "CAE_s_200" "CAE_s_202" "CAE_s_203" "CAE_s_204" "CAE_s_205" "CAE_s_207" "CAE_s_210" "CAE_s_211" "CAE_s_229" "CAE_s_23" "CAE_s_236" "CAE_s_25" "CAE_s_26" "CAE_s_27" "CAE_s_30" "CAE_s_32" "CAE_s_33" "CAE_s_34" "CAE_s_36" "CAE_s_37" "CAE_s_39" "CAE_s_40" "CAE_s_41" "CAE_s_42" "CAE_s_45" "CAE_s_46" "CAE_s_47" "CAE_s_48" "CAE_s_5" "CAE_s_50" "CAE_s_51" "CAE_s_52" "CAE_s_53" "CAE_s_6" "CAE_s_60" "CAE_s_61" "CAE_s_64" "CAE_s_65" "CAE_s_66" "CAE_s_67" "CAE_s_73" "CAE_s_74" "CAE_s_79"
"i m  " 0.0666349357448834 0.113398464759246 0.256954530220087 0.206661804035983 0.134183160013418 0.16303542315103 0.147368421052632 0.107952500899604 0.0942862530643032 0.166504787012627 0.218681661980631 0.271282780002584 0.060557125555107 0.204678362573099 0.138002415042263 0.120336943441637 0.263388937664618 0.227014755959137 0.259039395574744 0.151714372408213 0.12080073630925 0.118100128369705 0.185735512630015 0.202156334231806 0.127323656735421 0.173516434485152 0.0979787349856661 0.131233595800525 0.111579469377635 0.148597242035188 0.118432385874246 0.133945656333716 0.140540540540541 0.0761283306144644 0.130395097144347 0.116537768831444 0.119091924078898 0.0836062147286282 0.146327187591454 0.180159891904065 0.162425554953979 0.151975683890578 0.129065565307176 0.193751513683701 0.35301039419494 0.18964536317087 0.219961506736321 0.0934142923867352 0.227100681302044 0.13984058173682 0.161420500403551 0.102711585866886 0.195567144719687 0.0998114672285683 0.103901501376695 0.109357912826121 0.140999530001567 0.0881501070394157 0.0969109630526953 0.0812743823146944 0.0818777292576419 0.123152709359606 0.156845171409366 0.125979843225084 0.151929504709815 0.334777471445451 0.0689536286847095 0.104834012813046 0.130085146641438 0.184316353887399 0.0921780352910192 0.091547146780592 0.106774231818721 0.149298297999403 0.206291903042806 0.0298953662182362 0.110793093897147 0.177793581651702 0.0983187493855078 0.0755144421370587 0.198585081295768 0.0814746919238212 0.101157693604586 0.131498202857894 0.0914076782449726 0.0926183199036769 0.103854142626356 0.174418604651163 0.0943040362127499 0.0549551199853453 0.0786782061369001 0.0959480404457894 0.0818219009954998 0.132855055134848 0.11677127426653 0.0968188105117566 0.146284376828555 0.166551006245663 0.0872219799389446 0.121296135851672 0.131578947368421
"  h a" 0.104712041884817 0.0872295882763433 0.189922913640934 0.133722343787989 0.150956055015096 0.251963835778865 0.147368421052632 0.107952500899604 0.150858004902885 0.0693769945885944 0.577944392377382 0.180855186668389 0.282599919257166 0.282651072124756 0.189753320683112 0 0.1609599063506 0.21079941624777 0.151106314085267 0.12137149792657 0.212839392544869 0.0667522464698331 0.334323922734027 0.0336927223719677 0.117137764196588 0.178474046899013 0.0943498929491599 0.0874890638670166 0.105380609967766 0.255587256300523 0.0322997416020672 0.191350937619594 0.248648648648649 0.0543773790103317 0.208632155430956 0.0847547409683229 0.171194640863416 0.167212429457256 0.146327187591454 0.146379912172053 0.162425554953979 0 0.0258131130614352 0.242189392104626 0.254951951363012 0.151716290536696 0.123728347539181 0.0934142923867352 0.164017158718143 0.06992029086841 0.177562550443906 0.123253903040263 0.244458930899609 0.243983586558722 0.0935113512390254 0.0781127948758007 0.0939996866677111 0.214078831381438 0.0726832222895215 0.14629388816645 0.027292576419214 0.123152709359606 0.0224064530584808 0.041993281075028 0.273473108477666 0.137849547065774 0.0517152215135322 0.23296447291788 0.130085146641438 0.150804289544236 0.0395048722675797 0.091547146780592 0.130501838889548 0.104508808599582 0.141825683341929 0.119581464872945 0.166189640845721 0.0977864699084363 0.226133123586668 0.0755144421370587 0.148938810971826 0.162949383847642 0.123637181072272 0.0876654685719295 0.152346130408288 0.0740946559229416 0.0692360950842373 0.0775193798449612 0.35835533760845 0.183183733284484 0 0.0295224739833198 0.1363698349925 0.159426066161817 0.0875784556998978 0.0691562932226833 0.0877706260971328 0.0971547536433033 0.0581479866259631 0.0693120776295269 0.169172932330827
"e d  " 0.180866254164683 0.183182135380321 0.122891297061781 0.170192073911986 0.201274740020127 0.311249444197421 0.136842105263158 0.191915557154852 0.150858004902885 0.194255584848064 0.203061543267729 0.167936959049218 0.141299959628583 0.126705653021442 0.12075211316198 0 0.234123500146327 0.259445435381871 0.194279546681058 0.202285829877617 0.103543488265071 0.154043645699615 0.222882615156018 0.134770889487871 0.17825311942959 0.13385553517426 0.192328627934826 0.144356955380577 0.136374907017109 0.243699476937708 0.0861326442721792 0.172215843857635 0.118918918918919 0.174007612833061 0.234711174859825 0.222481195041848 0.111648678823967 0.118442137532223 0.126816895912594 0.258979844612093 0 0.101317122593718 0.0774393391843056 0.121094696052313 0.117670131398313 0.170680826853783 0.151223535881221 0.171259536042348 0.138783749684582 0.167808698084184 0.0968523002421307 0.123253903040263 0.0651890482398957 0.221803260507929 0.0987064263078602 0.156225589751601 0.0469998433338556 0.163707341644629 0.0726832222895215 0.162548764629389 0.13646288209607 0.0410509031198686 0.179251624467847 0.153975363941769 0.0759647523549073 0.0984639621898385 0.103430443027064 0.05824111822947 0.10643330179754 0.0335120643431635 0.0790097445351593 0.0762892889838267 0.142365642424961 0.134368468199463 0.128932439401753 0.0896860986547085 0.0830948204228603 0.151124544403947 0.0589912496313047 0.226543326411176 0.124115675809855 0.152765047357165 0.101157693604586 0.131498202857894 0.12187690432663 0.12040381587478 0.115393491807062 0.174418604651163 0.0943040362127499 0.0915918666422422 0.1049042748492 0.0516643294708097 0.0954588844947498 0.132855055134848 0.102174864983214 0.235131396957123 0.0585137507314219 0.0832755031228314 0.130832969908417 0.173280194073817 0.112781954887218
"d o  " 0.2284626368396 0.130844382414515 0.167579041447883 0.194505227327984 0.0838644750083865 0.192678227360308 0.0842105263157895 0.191915557154852 0.264001508580049 0.194255584848064 0.14058106841612 0.129182276191706 0.171578522406136 0.116959064327485 0.155252716922546 0.285800240673887 0.175592625109745 0.275660775093238 0.129519697787372 0.151714372408213 0.132305568338702 0.154043645699615 0.0742942050520059 0.303234501347709 0.157881334351923 0.138813147588122 0.163297891642777 0.135608048993876 0.117778328787503 0.136709462672373 0.161498708010336 0.133945656333716 0.0756756756756757 0.108754758020663 0.130395097144347 0.0635660557262422 0.12653516933383 0.0696718456071901 0.136572041752024 0.225199864880081 0.0541418516513265 0.0506585612968592 0.283944243675787 0.242189392104626 0.0784467542655423 0.0948226815854352 0.0962331591971405 0.0778452436556126 0.151400454201363 0.083904349042092 0.0322841000807102 0.123253903040263 0.0488917861799218 0.18853277143174 0.0883162761701907 0.0468676769254804 0.0939996866677111 0.11333585190782 0.0847970926711084 0.0812743823146944 0.163755458515284 0.0821018062397373 0.224064530584808 0.0979843225083987 0.136736554238833 0.0196927924379677 0.0430960179279435 0.11648223645894 0.0473036896877956 0.234584450402145 0.0658414537792995 0.213610009154715 0.0949104282833076 0.209017617199164 0.116039195461578 0.0597907324364723 0.0830948204228603 0.106676148991021 0.0589912496313047 0.056635831602794 0.0496462703239419 0.112027701395254 0.101157693604586 0.157797843429473 0.0914076782449726 0.166712975826619 0.0923147934456497 0.0775193798449612 0.13202565069785 0.0915918666422422 0.1049042748492 0.199276699387409 0.0272739669984999 0.132855055134848 0.102174864983214 0.12448132780083 0.263311878291398 0.166551006245663 0.116295973251926 0.10396811644429 0.056390977443609
"  a l" 0.14278914802475 0.148290300069784 0.0335158082895766 0.158035497203987 0.100637370010064 0.192678227360308 0.105263157894737 0.107952500899604 0.0565717518385819 0.0416261967531567 0.14058106841612 0.103345820953365 0.141299959628583 0.0194931773879142 0.0690012075211316 0.135379061371841 0.175592625109745 0.0486460191341009 0.0647598488936859 0.131485789420451 0.132305568338702 0.0872913992297818 0.148588410104012 0.0336927223719677 0.0662083015024191 0.213177333796044 0.243132416445912 0.20997375328084 0.142573766426977 0.21398002853067 0.107665805340224 0.210486031381554 0.0864864864864865 0.11963023382273 0.0651975485721737 0.137726454073525 0.111648678823967 0.0836062147286282 0.146327187591454 0.0337799797320122 0 0.151975683890578 0.0774393391843056 0.145313635262775 0.0392233771327711 0.132751754219609 0.0687379708551004 0.108983341117858 0.264950794852385 0.06992029086841 0.0807102502017756 0.0821692686935086 0.0651890482398957 0.166352445380947 0.10909657644553 0.124980471801281 0.297665674447752 0.214078831381438 0.145366444579043 0.113784135240572 0.0545851528384279 0.0410509031198686 0.291283889760251 0.0979843225083987 0.0759647523549073 0.236313509255612 0.112049646612653 0.128130460104834 0.0473036896877956 0.100536193029491 0.0526731630234396 0.137320720170888 0.106774231818721 0.253807106598985 0.128932439401753 0.254110612855007 0.0646293047733358 0.106676148991021 0.088486874446957 0.151028884274117 0.161350378552811 0.142580710866687 0.101157693604586 0.166564390286666 0.182815356489945 0.0833564879133093 0.115393491807062 0.174418604651163 0.2263296869106 0.219820479941381 0.1835824809861 0.243560410362388 0.109095867994 0.0265710110269696 0.131367683549847 0.138312586445367 0.146284376828555 0.263705759888966 0.145369966564908 0.173280194073817 0.150375939849624
"  e x" 0.123750594954783 0.218073970690858 0.189922913640934 0.0486263068319961 0.167728950016773 0.133392618941752 0.126315789473684 0.155931390188317 0.113143503677164 0.12487859025947 0.0468603561387067 0.0775093657150239 0.0504642712959225 0.116959064327485 0.12075211316198 0.0150421179302046 0.0731635937957272 0.178368736825036 0.215866162978953 0.12137149792657 0.143810400368155 0.133504492939666 0.0742942050520059 0.101078167115903 0.112044817927171 0.128897922760399 0.217730522190369 0.139982502187227 0.0805851723282916 0.0951022349025202 0.258397932816537 0.200918484500574 0.0432432432432432 0.0761283306144644 0.208632155430956 0.158915139315605 0.12653516933383 0.13934369121438 0.0682860208760121 0.146379912172053 0.108283703302653 0.101317122593718 0.0258131130614352 0.145313635262775 0.254951951363012 0.0379290726341741 0.164971130052241 0.0311380974622451 0.0504668180671209 0.06992029086841 0.112994350282486 0.102711585866886 0.195567144719687 0.0332704890761894 0.119486726583199 0.0781127948758007 0.0783330722230926 0.22667170381564 0.169594185342217 0.0487646293888166 0.27292576419214 0.205254515599343 0.134438718350885 0.181970884658455 0.10635065329687 0.216620716817645 0.146526460955008 0.128130460104834 0.21286660359508 0.150804289544236 0.0921780352910192 0.198352151357949 0.189820856566615 0.104508808599582 0.103145951521403 0.119581464872945 0.0923275782476226 0.106676148991021 0.0688231245698555 0.188786105342647 0.161350378552811 0.132396374376209 0.123637181072272 0.140264749715087 0.12187690432663 0.0926183199036769 0.196168936072006 0.0775193798449612 0.0754432289701999 0.128228613299139 0.1311303435615 0.147612369916599 0.1363698349925 0.106284044107878 0.11677127426653 0.0829875518672199 0.0877706260971328 0.180430256766135 0.203517953190871 0.0693120776295269 0.131578947368421
"  e n" 0.0571156592099 0.0872295882763433 0.245782594123562 0.206661804035983 0.134183160013418 0.148214021046391 0.147368421052632 0.0959577785774259 0.0942862530643032 0.111003191341751 0.218681661980631 0.245446324764242 0.0504642712959225 0.194931773879142 0.12075211316198 0.105294825511432 0.234123500146327 0.227014755959137 0.215866162978953 0.151714372408213 0.115048320294524 0.112965340179718 0.148588410104012 0.202156334231806 0.127323656735421 0.153685984829706 0.0870922088761476 0.109361329833771 0.0991817505578974 0.130765572990965 0.107665805340224 0.124378109452736 0.108108108108108 0.0543773790103317 0.130395097144347 0.0953490835893633 0.111648678823967 0.0696718456071901 0.107306604233733 0.180159891904065 0.162425554953979 0.151975683890578 0.103252452245741 0.193751513683701 0.313787017062169 0.18964536317087 0.178718724223261 0.0622761949244901 0.201867272268483 0.13984058173682 0.161420500403551 0.102711585866886 0.162972620599739 0.0887213042031718 0.103901501376695 0.109357912826121 0.140999530001567 0.0881501070394157 0.0969109630526953 0.0812743823146944 0.0545851528384279 0.0821018062397373 0.134438718350885 0.125979843225084 0.136736554238833 0.315084679007483 0.0775728322702982 0.104834012813046 0.0946073793755913 0.184316353887399 0.0921780352910192 0.091547146780592 0.0830466247478942 0.149298297999403 0.206291903042806 0.0298953662182362 0.110793093897147 0.168903902569117 0.0983187493855078 0.056635831602794 0.186173513714782 0.0712903554333435 0.0561987186692143 0.0964320154291225 0.0812512695510867 0.0926183199036769 0.103854142626356 0.174418604651163 0.0943040362127499 0.0549551199853453 0.0524521374246001 0.0811868034541295 0.0681849174962498 0.106284044107878 0.102174864983214 0.0553250345781466 0.146284376828555 0.152671755725191 0.0581479866259631 0.121296135851672 0.131578947368421
"i d  " 0.133269871489767 0.113398464759246 0.10054742486873 0.12156576707999 0.134183160013418 0.133392618941752 0.0947368421052632 0.119947223221782 0.30171600980577 0.208130983765783 0.0781005935645111 0.142100503810877 0.20185708518369 0.175438596491228 0.0690012075211316 0.150421179302046 0.131694468832309 0.0972920382682017 0.259039395574744 0.273085870334783 0.207086976530143 0.195121951219512 0.148588410104012 0.168463611859838 0.127323656735421 0.218134946209905 0.192328627934826 0.113735783027122 0.192164641705926 0.261531145981931 0.22609819121447 0.114810562571757 0.151351351351351 0.217509516041327 0.156474116573217 0.169509481936646 0.200967621883141 0.153278060335818 0.156082333430885 0.157639905416057 0.108283703302653 0.151975683890578 0.206504904491482 0.0968757568418503 0.254951951363012 0.341361653707567 0.109980753368161 0.0622761949244901 0.0504668180671209 0.111872465389456 0.112994350282486 0.0410846343467543 0.0651890482398957 0.0443606521015859 0.0935113512390254 0.0312451179503203 0.0156666144446185 0.11333585190782 0.121138703815869 0.113784135240572 0.027292576419214 0.0410509031198686 0.112032265292404 0.041993281075028 0.167122455180796 0.0984639621898385 0.0603344250991208 0.069889341875364 0.0827814569536424 0.117292225201072 0.118514616802739 0.091547146780592 0.106774231818721 0.0746491489997014 0.116039195461578 0.104633781763827 0.0646293047733358 0.133345186238777 0.0786549995084063 0.0755144421370587 0.0744694054859129 0.0611060189428659 0.0674384624030572 0.0788989217147366 0.0304692260816575 0.0555709919422062 0.0807754442649435 0.0193798449612403 0.0754432289701999 0.0549551199853453 0.1049042748492 0.103328658941619 0.0954588844947498 0.0132855055134848 0.233542548533061 0.04149377593361 0.0585137507314219 0.0555170020818876 0.0436109899694723 0.0346560388147635 0.056390977443609
"  f a" 0.1142313184198 0.139567341242149 0.0558596804826276 0.145878920495988 0.117410265011741 0.118571216837113 0.0210526315789474 0.0719683339330695 0.188572506128606 0.152629388094908 0.0624804748516089 0.0516729104766826 0.080742834073476 0.253411306042885 0.12075211316198 0.120336943441637 0.263388937664618 0.243230095670504 0.356179168915273 0.333771619298068 0.161067648412333 0.138639281129653 0.0742942050520059 0.134770889487871 0.127323656735421 0.123940310346537 0.0943498929491599 0.122484689413823 0.0991817505578974 0.225867807893485 0.215331610680448 0.066972828166858 0.0324324324324324 0.108754758020663 0.0912765680010432 0.0423773704841615 0.119091924078898 0.292621751550199 0.107306604233733 0.47291971624817 0 0 0.413009808982963 0.121094696052313 0.254951951363012 0.0568936089512611 0.233709100907341 0.0155690487311225 0.0630835225839011 0.181792756257866 0.145278450363196 0.184880854560394 0 0.0776311411777753 0.0935113512390254 0.0468676769254804 0.156666144446185 0.125928724342022 0.0121138703815869 0.0650195058517555 0.027292576419214 0.0410509031198686 0.0672193591754425 0.111982082866741 0.10635065329687 0.0196927924379677 0.0948112394414756 0.139778683750728 0.118259224219489 0.0670241286863271 0.118514616802739 0.152578577967653 0.0830466247478942 0.119438638399522 0.0902527075812274 0.0896860986547085 0.120025851721909 0.124455507156192 0.0983187493855078 0.0943930526713234 0.210996648876753 0.0712903554333435 0.101157693604586 0.0701323748575436 0.12187690432663 0.0648328239325739 0.0461573967228248 0.0968992248062016 0.1131648434553 0.164865359956036 0.1835824809861 0.0369030924791498 0.0545479339969999 0.132855055134848 0.0437892278499489 0.0553250345781466 0.146284376828555 0.0277585010409438 0.0581479866259631 0.10396811644429 0.018796992481203
"r o  " 0.152308424559733 0.183182135380321 0.0558596804826276 0.0850960369559932 0.0670915800067092 0.103749814732474 0.0736842105263158 0.143936667866139 0.0754290024514426 0.0832523935063133 0.28116213683224 0.155018731430048 0.100928542591845 0.087719298245614 0.138002415042263 0.105294825511432 0.0877963125548727 0.0648613588454678 0.0755531570426336 0.101142914938809 0.184077312471238 0.0924261874197689 0.037147102526003 0 0.0763941940412529 0.0694065737940608 0.0943498929491599 0.113735783027122 0.111579469377635 0.0713266761768902 0.0645994832041344 0.105243015690777 0 0.130505709624796 0.156474116573217 0.0847547409683229 0.0818756978042427 0.0836062147286282 0.097551458394303 0.0788199527080284 0.0541418516513265 0.101317122593718 0.0516262261228704 0 0.0784467542655423 0.208609899487958 0.0687379708551004 0.12455238984898 0.0883169316174615 0.013984058173682 0.0807102502017756 0.246507806080526 0.211864406779661 0.110901630253965 0.10909657644553 0.0624902359006405 0.156666144446185 0.176300214078831 0.109024833434282 0.0975292587776333 0.13646288209607 0.266830870279146 0.224064530584808 0.0979843225083987 0.0455788514129444 0.0393855848759354 0.146526460955008 0.17472335468841 0.141911069063387 0.117292225201072 0.184356070582038 0.152578577967653 0.177957053031202 0.0746491489997014 0.128932439401753 0.194319880418535 0.129258609546672 0.240021335229798 0.108150624324059 0.0188786105342647 0.0868809730668983 0.0509216824523882 0.0674384624030572 0.0964320154291225 0.233597399959374 0.0648328239325739 0.253865681975537 0.174418604651163 0.0754432289701999 0.164865359956036 0.0786782061369001 0.184515462395749 0.0409109504977499 0.172711571675302 0.364910232082908 0.0691562932226833 0.117027501462844 0.152671755725191 0.18898095653438 0.173280194073817 0.112781954887218
